X,Y,se_sdo_rowid,se_anno_cad_data,bezirk,adresse,anzahl,art_kat
16.353071277621702,48.206639287890702,288959,,8,Lange Gasse 2,6,0
16.356954591020749,48.212562568615098,288960,,1,Rathausstraße 18,8,0
16.359135938488972,48.21281734151404,288961,,1,"Reichsratsstraße 4, Universität",8,0
16.359389282785511,48.213592996176381,288962,,1,"Reichsratsstraße 4-6, Universität",20,0
16.372231077487147,48.2143929689788,288963,,1,Rudolfsplatz 5B,6,0
16.344709779757519,48.19245853559574,288964,,6,Liniengasse 21,10,0
16.365427372888515,48.20177499885903,288965,,1,Schillerplatz ggü. 3,14,0
16.364425826034545,48.213890787412872,288966,,1,"Schottenbastei, Heßgasse",6,0
16.364412261888397,48.213938364618997,288967,,1,"Schottenbastei, Heßgasse",4,0
16.365103294395855,48.214305922709968,288968,,1,Schottenbastei 11,10,0
16.362953039334418,48.214002046106948,288969,,1,"Schottenring, Schottengasse",6,0
16.367557672685621,48.216009868014154,288970,,1,Schottenring 18A,4,0
16.362690974458086,48.213915214239186,288971,,1,"Schottenring 2-6, Schottengasse",16,0
16.367404032246167,48.216370580878994,288972,,1,Schottenring ggü. 21,6,0
16.368489703865787,48.21654142859817,288973,,1,Schottenring ggü. 24,4,0
16.362374230382091,48.212091292549935,288974,,1,Schreyvogelgasse 3,8,0
16.352633645816724,48.199966183937796,288975,,7,Kirchengasse 3,6,0
16.375016316949552,48.202079643885,288976,,1,Schubertring ggü. 10-12,6,0
16.352181837068215,48.194043878817126,288977,,6,Magdalenenstraße 33,6,0
16.354939672190394,48.196875650378502,288978,,6,Eggerthgasse 6,8,0
16.374224137363729,48.200920975534103,288979,,1,Schwarzenbergplatz 16,8,0
16.352120435738449,48.193487667006245,288980,,6,"Sandwirtgasse 1 u. 2, Hofmühlgasse",8,0
16.361638587776621,48.200484608606622,288981,,6,Gumpendorfer Straße 7,4,0
16.373834784201801,48.204288953362067,288982,,1,Seilerstätte 26,8,0
16.373764124439948,48.204230179129539,288983,,1,Seilerstätte 26,8,0
16.3721075564012,48.207825887405598,288984,,1,Singerstraße 2,8,0
16.373406294042248,48.203269850865219,288985,,1,Schwarzenbergstraße 1-3,4,0
16.362979314685415,48.199814183855644,288986,,6,Lehargasse 7-9,16,0
16.379987953450946,48.206269358392255,288987,,1,"Stadtpark ggü., Zedlitzgasse",8,0
16.36108778177768,48.213768913946424,288988,,1,"Universitätsstraße 1, Schottenring (Universität)",12,0
16.377781502540863,48.198927666767368,288989,,3,Zaunergasse 4,6,0
16.399027671499976,48.200888300755921,288990,,3,Göllnergasse 6,8,0
16.393208901284634,48.206821662405751,288991,,3,Rudolf von Alt-Platz 6,6,0
16.399374044299055,48.191990809019885,288992,,3,Landstraßer Hauptstraße 148,8,0
16.436221620240179,48.222214472642236,288993,,22,"An der Unteren Alten Donau, Große-Bucht-Straße",12,0
16.302192948487903,48.1859257782246,288994,,13,"Am Platz, ggü. Polizei",12,0
16.363691155138596,48.189669795244932,288995,,4,Leibenfrostgasse 9,4,0
16.356679295991086,48.226274623429468,288996,,9,Liechtensteinstraße 85,8,0
16.419847257819409,48.170393836604944,288997,,11,"Simmeringer Hauptstraße 120A, U3-Station",20,0
16.3678751241813,48.192404140099093,288998,,4,Mayerhofgasse 18,6,0
16.320586726539165,48.199041668704673,288999,,15,Hütteldorfer Straße 66,4,0
16.363717925149189,48.189679951128717,289000,,4,Leibenfrostgasse 9,4,0
16.324531250832095,48.208810222166491,289001,,16,Panikengasse 33,6,0
16.369905312118622,48.236100561246573,289002,,20,Wexstraße 24,8,0
16.36515842882018,48.222125579480213,289003,,9,Hahngasse 29,8,0
16.369567487423073,48.187021881791132,289004,,4,Shönburgstraße 36,6,0
16.421740401068497,48.16927156876605,289005,,11,"Simmeringer Hauptstraße 167, Kaiser-Ebersdorfer-Straße",10,0
16.429715566362773,48.247634793350421,289006,,22,Tokiostraße 3,6,0
16.3601052765395,48.22683128109864,289007,,9,Althanstraße 7-9,10,0
16.37483943222901,48.233049079523809,289008,,20,Dammstraße 20,6,0
16.372691539717902,48.212560914660394,289009,,1,Vorlaufstraße,6,0
16.281000673703733,48.132466686380148,289010,,23,Perchtoldsdorfer Straße 14-16,20,0
16.388945186987897,48.219673611138859,289011,,2,Holzhausergasse 9,8,0
16.280054068808653,48.136066406462675,289012,,23,Lehmanngasse ggü. 11,12,0
16.363699666589625,48.226385590880071,289013,,9,Alserbachstraße 26,6,0
16.350473819124119,48.209575789521978,289014,,8,Piaristengasse 39,12,0
16.350699182788027,48.185025537055097,288467,,5,Embelgasse 46,8,0
16.349329867170212,48.215025617850074,288468,,8,"Alserstraße, Skodagasse / Kochgasse",6,0
16.388138738880237,48.216515014341013,288469,,2,Praterstraße 62-64,8,0
16.287710693485316,48.170169983202847,288470,,13,Feldkellergasse 16,6,0
16.341384334047493,48.193048539056967,288471,,6,Mittelgasse 18,4,0
16.258571855067501,48.131614886569238,288472,,23,"Kaltenleutgebner Straße, Hochstraße",6,0
16.365162923758778,48.222837530424215,288473,,9,Hahngasse 35,12,0
16.353083027543558,48.214200359775276,288474,,8,Schlösselgasse 21,8,0
16.34816305194731,48.213921376766699,288475,,8,Lederergasse 35,6,0
16.351739584028536,48.207101034253476,288476,,8,Neudeggergasse 13 + 17,12,0
16.34796330896592,48.211931470000458,288477,,8,Fuhrmannsgasse 18 A,16,0
16.353805032130705,48.208475637843691,288478,,8,Josefsgasse 8,6,0
16.352763961006819,48.214781617006629,288479,,8,Alser Straße 17,6,0
16.272706239509557,48.201925884677685,288480,,14,Karl-Told-Weg 12,6,0
16.378149545871469,48.217082140934849,288481,,2,Tandelmarktgasse 4,6,0
16.354655076279744,48.19485667022699,288482,,5,Rechte Wienzeile ggü. 71,6,0
16.354951704432349,48.195211430474572,288483,,5,Hamburger Straße 20,8,0
16.449647270004341,48.219817096140588,288484,,22,"U2-Stadlau, U/S-Bahn Station",10,1
16.350556092696248,48.185215743671876,288485,,5,Embelgasse 48,8,0
16.327347231487252,48.21584555742794,288486,,17,Parhamerplatz ggü. 10,20,0
16.313684383460032,48.197994031163098,288487,,14,Meiselstraße 47,12,0
16.384005694014729,48.214699122863017,288488,,2,"Nestroyplatz U1-Station, Komödiengasse",12,0
16.356173264289737,48.184483200885481,288489,,5,Stöbergasse 1-3,8,0
16.31681468384787,48.151531202218493,288490,,23,"U6-Alt-Erlaa, Front Wohnparkstraße",16,1
